Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
06ceb91f5b2376756b45928cdcb3ad1234e5b888cd6e1ea28dba44c99919a6fb,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ea88fc39267f947b3a93378e4bc2c48a667b4b7e4b60cd5c332c9884d15701a2,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
60cc1647e7092a566e595ba00ace5df94a038190cc29b9e91a1b8655b49dd4c8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.115750,51.507377,On or near A301,E01003016,Lambeth 036C,Investigation complete; no suspect identified
94a8027788083013908726a49fe6d357a573801d3d0ffbcad45844eff1e9250f,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
51226d0804f62d775e7583be6ee3b5641434661842bf3b0f662fad4929a03795,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.245314,51.598411,On or near FURTHER ACRE,E01000154,Barnet 026E,Offender given a drugs possession warning
1aec68d6213b4607978f255260e353995a63ddc752c4047b77562ac326275a20,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
e392e366fb782c731c3f55fcb1f65dfb87f3fca9b6fb1ae72d7b321e151a60fe,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.075899,51.415823,On or near ANERLEY GROVE,E01000741,Bromley 005B,Offender given a caution
5c2fb71266d1becbf44b8b6f10f787346e9ae0a1a60af93c3c3b90064ce3a786,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
74e67b2dd269806fc3bbe9c26d195b811ceed04a667f87ea883f6ba0d05dc3ab,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
19bd9ae2e2708212b4a4c35c9b61f4ccd6430f9e35de6dc781c15da101e37cee,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.198529,51.509028,On or near Supermarket,E01002883,Kensington and Chelsea 006B,Investigation complete; no suspect identified
368cd1a8aae2238aa94d9e3ecf1ef408c2b2174417918a6a268919e0fb615304,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
68fb0aef4ece05d3b014ea8508b1b9b4570fef2e65283fc6c176429ee1508445,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
98fc5609eba218ac8b15bdd50d727fca47720fbabaa10b2e1764c9c397580ef6,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2b01ed525e01372e0c2810fe72f11473fbe541defce07923a952d285437c7908,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.092946,51.444243,On or near HARBOROUGH AVENUE,E01000342,Bexley 022B,Offender given a drugs possession warning
3a36b0e576dc84e0c312aeb1aa792563283e96d894df93f66af7e0f8b16309f8,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.184690,51.480159,On or near Supermarket,E01000403,Bexley 004A,Offender given a drugs possession warning
e9b5e22088f01b78f3666896403086ee6384b9055931f391d5966f0b1ee04edd,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.131270,51.495567,On or near KALE ROAD,E01000466,Bexley 001A,Offender given a caution
d5466d49cc0ce16d6bef6c8e0ba3eb3d1fec6746ee09d449fda72b293977e49d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.148702,51.346961,On or near WOODMANSTERNE LANE,E01004084,Sutton 024A,Investigation complete; no suspect identified
c1195f16e3181c3d1a301ba7faa8cbeafa182154a4a635e141c951be56b7bb98,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.191236,51.361186,On or near Police Station,E01004142,Sutton 012D,Suspect charged
0aa4a053392e1f42c478eda9dd06a5b266d4377ee7d2bcc3e1405c8a47ca2ccf,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.064632,51.517021,On or near FIELDGATE STREET,E01004325,Tower Hamlets 021D,Suspect charged
0aa4a053392e1f42c478eda9dd06a5b266d4377ee7d2bcc3e1405c8a47ca2ccf,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.064632,51.517021,On or near FIELDGATE STREET,E01004325,Tower Hamlets 021D,Suspect charged
8821a32c8135a03476de4db276b5c810b249c8f4c1b528776aa41441d5eb0bea,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.005926,51.513394,On or near KIRKMICHAEL ROAD,E01004243,Tower Hamlets 020A,Offender given a drugs possession warning
d351849a702584086af713068ed5bc2c23e429e8cefcf0ca2a39acb7bca94a4d,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.069511,51.551592,On or near THORNTON ROAD,E01003728,Redbridge 032A,Offender given a caution
6182c3e9c16bb67ddfa404b2de4c151fa0fae532d54b48475bc89382823003af,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.080519,51.560813,On or near THOMPSON CLOSE,E01033589,Redbridge 030H,Investigation complete; no suspect identified
d2c6abdd7f270ef5dc760c86a4c74465fa6ef72f916b7f6c2063c680bbf21bd3,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.090674,51.572554,On or near SEVEN SISTERS ROAD,E01033701,Hackney 002F,Offender given a drugs possession warning
34755d6acea5a664e880408c6e08be384e8424db5ead4308a4181c5746625165,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.004910,51.591675,On or near FULBOURNE ROAD,E01004470,Waltham Forest 013E,Suspect charged
6f94cdfe8275493b30fa310ed51fc9fba8d129cd62d0b288522d0617ba439225,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.019118,51.607248,On or near MORRISON AVENUE,E01004455,Waltham Forest 006D,Suspect charged
3be15b98569933af6c24602c8ba5a65232abc65bdc83d95cdcf6b03e37174b6e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.080758,51.538848,On or near STATION PARADE,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
dd6eae938b662a1d97438d3e8d32be6c04726b4c33230932555d80c17a756476,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.080696,51.537186,On or near RIPPLE ROAD,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
502de180d413de2d25dcae0230c62dc02eb93cf4dff5637a6d86bc7f848bb971,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.081233,51.537895,On or near Shopping Area,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
97c6cd1106f35e22fc24b3938aa97c71e8c6629bd8ed8fda9911a779667930d5,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.079435,51.536722,On or near Parking Area,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
2355163d4e2718497c99efc0f7d3987ef3b11eed1570a58d4d8c13f309e135ac,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.081271,51.536186,On or near AXE STREET,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
3054fea02398ae8fd91947f8ad8cfcfde3540e4b36c568a42c1e1ab049f97330,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.104988,51.532364,On or near ALFRED'S WAY (EAST HAM AND BARKING BY-PASS),E01000045,Barking and Dagenham 017C,Investigation complete; no suspect identified
e1327218fee525c9cef72e9004d79404053b1548007c054a99c0791fd4d6e3a2,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.135568,51.540021,On or near HEDGEMANS WAY,E01000058,Barking and Dagenham 018D,Suspect charged
5972f143a603f6cf11ec0a26746623d7850dbf9688392d3d2d845b4995621dec,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.142061,51.529975,On or near Supermarket,E01000095,Barking and Dagenham 018E,Investigation complete; no suspect identified
37c19328a1b83956b60a9f1b02310bdcbc2e3ee083b0589a155ee00b0016dee1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.060455,51.622057,On or near PEEL CLOSE,E01001429,Enfield 030D,Suspect charged
edbaa1fde653d3fa40676f961ff822b425186a4827a03e6f0a96a2fe451546d2,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.025806,51.546752,On or near Shopping Area,E01003556,Newham 008A,Investigation complete; no suspect identified
56a8694af9089be57074dd2ee9ca68f172ad8fdb1da91af59eb95bb5fe6f52ba,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.039739,51.530324,On or near Supermarket,E01003493,Newham 025B,Offender given a drugs possession warning
7c5d327c79c9291557976217eda1bf87b9c594701e97c0fa42c6a9f922af0e4e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.057797,51.553480,On or near EIGHTH AVENUE,E01003581,Newham 002B,Offender given a drugs possession warning
f29be9c0c1afefb9d82fbac949629253f0fb5192feef4b3f9a832fe17a0b358c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.065086,51.518855,On or near EASTBURY ROAD,E01003482,Newham 033B,Offender given a caution
d92925145d083d999d301a6cf9cf2baf472ee6d3d39559353131b13538e727c2,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.171567,51.529216,On or near ROMAN CLOSE,E01002368,Havering 028A,Offender given penalty notice
2353356ca6def38618aaeba3e7e7f9e550747432dd537f118310bfb423680d24,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.218321,51.516264,On or near CROWTHORNE ROAD,E01002877,Kensington and Chelsea 003B,Offender given a drugs possession warning
f88b8241dc72a3791d484a5166fed5a68144976704289b2b0bc388efcb6d1bea,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.193368,51.510541,On or near CLANRICARDE GARDENS,E01002885,Kensington and Chelsea 006D,Offender given a drugs possession warning
1b8a37cc1be853c6bff3f72277fd757e209501cdaa9997faaab6ca541281e3cc,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.159363,51.492162,On or near Shopping Area,E01002859,Kensington and Chelsea 012C,Local resolution
9f22e707a0ed3ba05e280c2bde49b51aa4feac1c29316529512b71c1b12a6fba,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.220346,51.485738,On or near FULHAM PALACE ROAD,E01001890,Hammersmith and Fulham 016C,Offender given a drugs possession warning
a351b5fa6a614c423527441f4678d425c8597af36a61adb2df9f910f8bbad2dc,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.135605,51.513081,On or near INGESTRE PLACE,E01033596,Westminster 013F,Offender given a drugs possession warning
b9ae92b5cde8c74fdc72d3bd6f79c51dd1c38e781c9c5e2270d8ca3a8de4c271,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.145110,51.512908,On or near NEW BOND STREET,E01033595,Westminster 013E,Suspect charged
e34d351794cac20b96a51c1c377e45d9d3f46606619537a0101f070e6d55ad70,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.148006,51.517899,On or near QUEEN ANNE STREET,E01004713,Westminster 011A,Investigation complete; no suspect identified
fa73d471b4fe8dc5e1ddc6d5ecc3f4102011a4666a5d790604fffb9ce3c33c68,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.125657,51.506151,On or near SCOTLAND PLACE,E01004736,Westminster 018C,Offender given penalty notice
cca5a3e16c87273ff97f9d1bf42a602591ba1ef035e48f9a970efec24c6f7122,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.166804,51.427667,On or near Shopping Area,E01004525,Wandsworth 035A,Investigation complete; no suspect identified
7a8c6eed75b8ce9753b62eb0c1fbf9abaecbe8f88989cc518930c6f122a396af,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.182069,51.463470,On or near USK ROAD,E01004538,Wandsworth 007C,Investigation complete; no suspect identified
9f4e0e6ebf52cac7f2a2fd6678fc9a8261dbd6d97bce9f2e8c2f2e9a3e804cee,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.139005,51.481283,On or near KIRTLING STREET,E01033132,Wandsworth 002H,Investigation complete; no suspect identified
09322a26db47f1b93c0c9e051f61762cbef496455e207f72fb478ab9679ca804,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.157460,51.461467,On or near Petrol Station,E01004586,Wandsworth 009C,Suspect charged
3de591988bdf804de2d992534826324edb92001f8d20ebf1a015d79da41e59aa,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.282779,51.381125,On or near TOLWORTH BROADWAY,E01002919,Kingston upon Thames 017B,Investigation complete; no suspect identified
23e28443dac01bf86baac74b329d828779efc55dce876a2b7fa532491dc70fe0,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.291659,51.376129,On or near SELBOURNE AVENUE,E01003000,Kingston upon Thames 017C,Offender given a drugs possession warning
2d7bc8c4af4c19a224a8444d09ed6ddeb84fe05a1d07644bb5e081836966e009,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.292073,51.389722,On or near CHRIST CHURCH ROAD,E01002925,Kingston upon Thames 013B,Suspect charged
32816c3948a2cd88092eaf85738697eb4507aec16e4f1c039f64cb42f3f06752,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.284650,51.490518,On or near CHISWICK HIGH ROAD (NORTH CIRCULAR ROAD),E01002580,Hounslow 008C,Suspect charged
337c23ab9cc3f9656eb75be502e983326d50fc128cd2c8d53cf521dfea122890,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.364657,51.466240,On or near BELL ROAD,E01002649,Hounslow 018D,Suspect charged
82f21fe8a5296863968f65b5607f943d57e0b31f1317455ac64d0f25bcf240b7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.394714,51.487670,On or near Petrol Station,E01002638,Hounslow 005D,Offender given a drugs possession warning
fd778eb040cd1f0dc1782c900acae834c1cfcc575c0df344ba6669727abba78d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.317293,51.443089,On or near Sports/Recreation Area,E01003819,Richmond upon Thames 017B,Offender given a drugs possession warning
7775ad4b84d7519dbaaab81fba17a61d339d7d93785aa05688a3a09b14d28691,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.432583,51.516589,On or near ASH GROVE,E01002404,Hillingdon 024E,Investigation complete; no suspect identified
7603111f1fdd380d04f52f87feab1c8cb63156362bfea6948780ec61ee28c09b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.435085,51.525174,On or near Police Station,E01002401,Hillingdon 024B,Offender given a drugs possession warning
dba8d4afd3f43e6cc2e37e86e7ea232c3edffe9484e26e206fec4f348d4e9de7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Local resolution
9a29db1a01a5c8c451fd34ba44cb90c4f36c983881d6633878c1099cc467cc73,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.134002,51.461672,On or near NELSONS ROW,E01003041,Lambeth 017C,Offender given a drugs possession warning
1e0b262f55c0838b71edd558f600fc1cbf892e4b9404d470541cd56272b81216,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.114552,51.462737,On or near Supermarket,E01003047,Lambeth 011B,Offender given a drugs possession warning
9ebbb5df64d26b3740e6eeb1b44a4bbc5f92c326f628bc757885ccfb01cbe264,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.181628,51.416603,On or near Bus/Coach Station,E01003359,Merton 006A,Suspect charged
9c4fa6ab373a7bba3cdbab9f53bff8dcb1025e312c22fcee3dd679f5de4aeae3,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.239555,51.402047,On or near Supermarket,E01003471,Merton 016E,Local resolution
bc34750ee5c3ce10d9d2e9598712a3b7eaeca208dcd972933ea5d73e269540ed,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.272091,51.558631,On or near Shopping Area,E01000615,Brent 017B,Suspect charged
6f2e5b9bd38623c4c2546817305602c18e06d937bda0d2c237fb61b4a3db0c1c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.253109,51.541237,On or near TUNLEY ROAD,E01000521,Brent 025B,Offender given a caution
a1a772135b96f98d48ebcab319ca50178a2fa3ab0623924b09d513ffc6cde803,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.273778,51.597116,On or near WARREN WAY,E01000593,Brent 001E,Suspect charged
5c49232ebbe0e4b55e94a5bf18e0a636bea3589a623bef4fd301ec430bf94a78,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.246672,51.537248,On or near MANOR PARK ROAD,E01000524,Brent 031B,Suspect charged
b93625988c639d4c03feb6553d7a992b62721cb7de5fa0d28107460bf5aeb93d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.246672,51.537248,On or near MANOR PARK ROAD,E01000524,Brent 031B,Suspect charged
d6377a93dd49538d258c1402e7a7104b0f93317ba84dca9866cba1b63ecdfb18,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.251171,51.539869,On or near CHALLENGE CLOSE,E01000523,Brent 031A,Offender given a drugs possession warning
cf3c26508714d081df7160f071779dc622bba3466970e57d4fb37b1c683eff9c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.287362,51.607548,On or near WHITCHURCH AVENUE,E01002120,Harrow 007B,Suspect charged
b55b48331ebea92f21f2f053d77d855b16d604059d28b3d1827f8ae93868101a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.129994,51.526588,On or near UPPER WOBURN PLACE,E01000852,Camden 026C,Suspect charged
